Region,Genre,Platform,Game,Sales (million),Year
North America,Strategy,PC,Age of Empires III: Complete Collection,0.01,2009.0
North America,Strategy,PC,Sid Meier's Civilization IV,0.02,2005.0
North America,Strategy,PC,Stronghold 3,0.06,2011.0
North America,Strategy,PC,Age of Empires: Collector's Edition,0.02,2000.0
North America,Strategy,PC,Warcraft III: Reign of Chaos,0.03,2002.0
North America,Strategy,PC,The Stronghold Collection,0.03,2009.0
North America,Strategy,PC,Stronghold,0.0,2001.0
North America,Strategy,PC,Stronghold Kingdoms,0.0,2011.0
North America,Strategy,PC,Rome: Total War,0.0,2004.0
North America,Strategy,PC,Total War: WARHAMMER,0.0,2016.0
North America,Strategy,PC,Age of Empires II: The Age of Kings,0.01,1999.0
North America,Strategy,PC,"Warhammer 40,000: Dawn of War II - Chaos Rising",0.08,2010.0
North America,Strategy,PC,Dungeons,0.07,2011.0
North America,Strategy,PC,Medieval II: Total War,0.0,2006.0
North America,Strategy,PC,Star Wars: Empire at War - Gold Pack,0.01,2007.0
North America,Strategy,PC,Black & White 2,0.01,2005.0
North America,Strategy,PC,RollerCoaster Tycoon 3: Platinum,0.01,2005.0
North America,Strategy,PC,Age of Mythology,0.02,2002.0
North America,Strategy,PC,Star Wars: Empire at War,0.01,2006.0
North America,Strategy,PC,Might & Magic Heroes VII,0.0,2015.0
North America,Strategy,PC,"Warhammer 40,000: Dawn of War II - Retribution",0.0,2011.0
North America,Strategy,PC,The Lord of the Rings: The Battle for Middle-Earth,0.01,2004.0
North America,Strategy,PC,Hearts of Iron III,0.01,2009.0
North America,Strategy,PC,Command & Conquer 3: Tiberium Wars,0.0,2007.0
North America,Strategy,PC,Cities XL 2012,0.01,2011.0
North America,Strategy,PC,Age of Empires III: The Asian Dynasties,0.0,2007.0
North America,Strategy,PC,Age of Empires Online,0.01,2011.0
North America,Strategy,PC,Syndicate,0.0,1992.0
North America,Strategy,PC,Zoo Tycoon: Complete Collection,0.03,2003.0
North America,Strategy,PC,Zoo Tycoon 2,0.0,2004.0
North America,Strategy,PC,Plants vs. Zombies,0.0,2009.0
North America,Strategy,PC,Men of War: Assault Squad,0.01,2011.0
North America,Strategy,PC,"Warhammer 40,000: Dawn of War",0.01,2004.0
North America,Strategy,PC,Empire Earth,0.0,2001.0
North America,Strategy,PC,Worms Reloaded,0.0,2010.0
North America,Strategy,PC,StarCraft,0.0,1998.0
North America,Strategy,PC,Grand Ages: Medieval,0.0,2015.0
North America,Strategy,PC,Company of Heroes,0.0,2006.0
North America,Strategy,PC,Supreme Commander,0.0,2007.0
North America,Strategy,PC,Tropico 3,0.0,2009.0
North America,Strategy,PC,RollerCoaster Tycoon,0.02,-1.0
North America,Strategy,PC,Praetorians,0.0,2003.0
North America,Strategy,PC,Port Royale 2,0.0,2004.0
North America,Strategy,PC,Black & White,0.0,2001.0
North America,Strategy,PC,Company of Heroes: Tales of Valor,0.0,2009.0
North America,Strategy,PC,Heroes of Might and Magic V,0.0,2006.0
North America,Strategy,PC,Farm Frenzy 3,0.0,2009.0
North America,Strategy,PC,Imperial Glory,0.0,2005.0
North America,Strategy,PC,Rise of Nations,0.01,2003.0
North America,Strategy,PC,Company of Heroes: Opposing Fronts,0.01,2007.0
North America,Strategy,PC,Men of War: Vietnam,0.0,2011.0
North America,Strategy,PC,Empire Earth III,0.0,2007.0
North America,Strategy,PC,Patrician IV,0.03,2010.0
North America,Strategy,PC,Supreme Commander: Forged Alliance,0.01,2007.0
North America,Strategy,PC,Caesar IV,0.0,2006.0
North America,Strategy,PC,Civilization Beyond Earth: Rising Tide,0.0,2015.0
North America,Strategy,PC,Railroad Tycoon 3,0.0,2003.0
North America,Strategy,PC,Worms: Ultimate Mayhem,0.0,2011.0
North America,Strategy,PC,Age of Mythology: The Titans,0.01,2003.0
North America,Strategy,PC,World in Conflict,0.0,2007.0
North America,Strategy,PC,World in Conflict: Complete Edition,0.0,2009.0
North America,Strategy,PC,Caesar III,0.0,1998.0
North America,Strategy,PC,Clockwork Empires,0.0,-1.0
North America,Strategy,PC,Sins of a Solar Empire: Trinity,0.0,2010.0
North America,Strategy,PC,A Game of Thrones: Genesis,0.0,2011.0
North America,Strategy,PC,Hotel Giant 2,0.0,2008.0
North America,Strategy,PC,Supreme Ruler: Cold War,0.0,2011.0
North America,Strategy,PC,Rise of Nations: Rise of Legends,0.0,2006.0
North America,Strategy,PC,Zoo Tycoon,0.0,2001.0
North America,Strategy,PC,Combat Mission: Shock Force,0.0,2007.0
North America,Strategy,PC,Rome: Total War - Gold Edition,0.0,2006.0
North America,Strategy,PC,Men of War,0.01,2009.0
North America,Strategy,PC,Homeworld 2,0.0,2003.0
North America,Strategy,PC,Hearts of Iron IV,0.0,2016.0
North America,Strategy,PC,Empire Earth II,0.0,2005.0
North America,Strategy,PC,Knights of Honor,0.0,2004.0
North America,Strategy,PC,Codename: Panzers Cold War,0.0,2009.0
North America,Strategy,PC,Sins of a Solar Empire,0.0,2008.0
North America,Strategy,PC,Commander: Conquest of the Americas,0.0,2010.0
North America,Strategy,PC,Stellaris,0.0,2016.0
North America,Strategy,PC,Warhammer: Mark of Chaos,0.0,2006.0
North America,Strategy,PC,Cossacks: European Wars,0.0,2001.0
North America,Strategy,PC,King Arthur II,0.0,2011.0
North America,Strategy,PC,RollerCoaster Tycoon 2: Triple Thrill Pack,0.0,2003.0
North America,Strategy,PC,Age of Empires III: Gold Edition,0.0,2007.0
North America,Strategy,PC,Battlestations: Pacific,0.0,2009.0
North America,Strategy,PC,Stronghold 2 Deluxe,0.0,2005.0
North America,Strategy,PC,Star Wars: Empire at War - Forces of Corruption,0.0,2006.0
North America,Strategy,PC,ParaWorld,0.0,2006.0
North America,Strategy,PC,Tropico Reloaded,0.0,2009.0
North America,Strategy,PC,Pharaoh,0.0,1998.0
North America,Strategy,PC,The Settlers: Rise of an Empire,0.01,2007.0
North America,Strategy,PC,Demigod,0.0,2009.0
North America,Strategy,PC,Tropico 4: Modern Times,0.0,2012.0
North America,Strategy,PC,Europa Universalis III Complete,0.0,2008.0
North America,Strategy,PC,Stronghold Crusader Extreme,0.0,2008.0
North America,Strategy,PC,Tom Clancy's EndWar,0.0,2009.0
North America,Strategy,PC,Homeworld,0.0,1998.0
North America,Strategy,PC,Overlord,0.0,2007.0
North America,Strategy,PC,The Settlers IV,0.0,2001.0
North America,Strategy,PC,Maximum Capacity: Hotel Giant,0.0,2002.0
North America,Strategy,PC,The Lord of the Rings: The Battle for Middle-Earth II,0.01,2006.0
North America,Strategy,PC,Command & Conquer 3: Deluxe Edition,0.0,2008.0
North America,Strategy,PC,Order of War,0.0,2009.0
North America,Strategy,PC,Command & Conquer: The First Decade,0.01,2006.0
North America,Strategy,PC,Stormrise,0.0,2009.0
North America,Strategy,PC,War Leaders: Clash of Nations,0.0,2009.0
North America,Strategy,PC,Oil Rush,0.0,2012.0
North America,Strategy,PC,Trapped Dead,0.0,2011.0
North America,Strategy,PC,UFO: Trilogy,0.0,2007.0
North America,Strategy,PC,Tycoon City: New York,0.0,2006.0
North America,Strategy,PC,"Warhammer 40,000: Dawn of War: Soulstorm",0.0,2008.0
North America,Strategy,PC,Commandos 3: Destination Berlin,0.0,2003.0
North America,Strategy,PC,WorldShift,0.02,2009.0
North America,Strategy,PC,Command & Conquer 3: Kane's Wrath,0.0,2008.0
North America,Strategy,PC,Stronghold Legends,0.0,2006.0
North America,Strategy,PC,Dungeons - The Dark Lord,0.0,2011.0
North America,Strategy,PC,Disciples III: Renaissance,0.0,2010.0
North America,Strategy,PC,Elven Legacy Collection,0.0,2010.0
North America,Strategy,PC,Worms World Party,0.0,2001.0
North America,Strategy,PC,Achtung Panzer: Kharkov 1943,0.0,2010.0
North America,Strategy,PC,Command & Conquer 4: Tiberian Twilight,0.0,2010.0
North America,Strategy,PC,Farm Frenzy,0.01,2008.0
North America,Strategy,PC,Majesty 2 Collection,0.0,2011.0
North America,Strategy,PC,Elven Legacy,0.01,2009.0
North America,Strategy,PC,Command & Conquer Collection,0.01,2003.0
North America,Strategy,PC,Evil Genius,0.0,2004.0
North America,Strategy,PC,RollerCoaster Tycoon: Gold Edition,0.01,2002.0
North America,Strategy,PC,Imperium Romanum,0.0,2008.0
North America,Strategy,PC,Sengoku,0.0,2011.0
North America,Strategy,PC,Codename: Panzers Phase Two,0.0,2005.0
North America,Strategy,PC,Impossible Creatures,0.0,2002.0
North America,Strategy,PC,Blitzkrieg 2 Anthology,0.0,2008.0
North America,Strategy,PC,Battle Worlds: Kronos,0.0,2016.0
North America,Strategy,PC,East India Company,0.01,2009.0
North America,Strategy,PC,Empire Deluxe,0.01,1992.0
North America,Strategy,PC,Theatre Of War,0.0,2007.0
North America,Strategy,PC,BattleForge,0.0,2009.0
North America,Strategy,PC,Homeworld Remastered Collection,0.0,-1.0
North America,Strategy,PC,Battlestations: Midway,0.0,2007.0
North America,Strategy,PC,War for the Overworld,0.0,2015.0
North America,Strategy,PC,The Train Giant,0.0,2012.0
North America,Strategy,PC,Act of Aggression,0.0,2015.0
North America,Strategy,PC,Tropico 3: Gold Edition,0.0,2010.0
North America,Strategy,PC,Worms 2,0.0,1997.0
North America,Strategy,PC,Total War Attila: Tyrants & Kings,0.0,2016.0
North America,Strategy,PC,Hospital Tycoon,0.0,2007.0
North America,Strategy,PC,STORM: Frontline Nation,0.0,2011.0
North America,Strategy,PC,Spore Galactic Adventures,0.0,2009.0
North America,Strategy,PC,Codename: Panzers Complete Collection,0.0,2016.0
North America,Strategy,PC,End of Nations,0.01,2012.0
North America,Strategy,XB,Full Spectrum Warrior,0.54,2004.0
North America,Strategy,XB,Kingdom Under Fire: The Crusaders,0.24,2004.0
North America,Strategy,XB,Yu-Gi-Oh! The Dawn of Destiny,0.23,2004.0
North America,Strategy,XB,Magic: The Gathering - Battlegrounds,0.12,2003.0
North America,Strategy,XB,Kingdom Under Fire: Heroes,0.11,2005.0
North America,Strategy,XB,Sid Meier's Pirates!,0.11,2005.0
North America,Strategy,XB,Gladius,0.1,2003.0
North America,Strategy,XB,RollerCoaster Tycoon,0.1,2003.0
North America,Strategy,XB,Aliens versus Predator: Extinction,0.06,2003.0
North America,Strategy,XB,Goblin Commander: Unleash the Horde,0.06,2003.0
North America,Strategy,XB,Commandos 2: Men of Courage,0.05,2002.0
North America,Strategy,XB,Worms Forts: Under Siege,0.05,2004.0
North America,Strategy,XB,Monster Garage,0.05,2004.0
North America,Strategy,XB,Worms 3D,0.04,2003.0
North America,Strategy,XB,Full Spectrum Warrior: Ten Hammers,0.03,2006.0
North America,Strategy,XB,Wrath Unleashed,0.03,2004.0
North America,Strategy,XB,Dai Senryaku VII: Modern Military Tactics,0.03,2003.0
North America,Strategy,XB,Shattered Union,0.03,2005.0
North America,Strategy,XB,Worms 4: Mayhem,0.03,2005.0
North America,Strategy,XB,Robin Hood: Defender of the Crown,0.02,2003.0
North America,Strategy,XB,Future Tactics: The Uprising,0.02,2004.0
North America,Strategy,GBA,Yu-Gi-Oh! The Eternal Duelist Soul,1.64,2001.0
North America,Strategy,GBA,Fire Emblem,0.49,2003.0
North America,Strategy,GBA,Fire Emblem: The Sacred Stones,0.42,2004.0
North America,Strategy,GBA,Advance Wars,0.5,2001.0
North America,Strategy,GBA,Advance Wars 2: Black Hole Rising,0.47,2003.0
North America,Strategy,GBA,Yu-Gi-Oh! Reshef of Destruction,0.4,2003.0
North America,Strategy,GBA,Super Robot Taisen A,0.0,2001.0
North America,Strategy,GBA,Super Robot Taisen R,0.0,2002.0
North America,Strategy,GBA,Super Robot Taisen D,0.0,2003.0
North America,Strategy,GBA,Super Robot Taisen J,0.0,2005.0
North America,Strategy,GBA,Yu Yu Hakusho: Tournament Tactics,0.08,2004.0
North America,Strategy,GBA,L'Aigle de Guerre,0.0,2001.0
North America,Strategy,GBA,ChuChu Rocket!,0.06,2001.0
North America,Strategy,GBA,Onimusha Tactics,0.06,2003.0
North America,Strategy,GBA,Famicom Mini: SD Gundam World Gachapon Senshi - Scramble Wars,0.0,2004.0
North America,Strategy,GBA,Worms World Party,0.04,2002.0
North America,Strategy,GBA,Rebelstar: Tactical Command,0.04,2005.0
North America,Strategy,GBA,Virtual Kasparov,0.01,2002.0
North America,Strategy,GC,Pikmin,0.78,2001.0
North America,Strategy,GC,Pikmin 2,0.48,2004.0
North America,Strategy,GC,Yu-Gi-Oh! The Falsebound Kingdom,0.49,2002.0
North America,Strategy,GC,Battalion Wars,0.25,2005.0
North America,Strategy,GC,Gladius,0.06,2003.0
North America,Strategy,GC,SD Gundam: Gashapon Wars,0.0,2005.0
North America,Strategy,GC,Army Men: RTS,0.05,2004.0
North America,Strategy,GC,Worms 3D,0.05,2003.0
North America,Strategy,GC,Amazing Island,0.04,2004.0
North America,Strategy,GC,Future Tactics: The Uprising,0.02,2004.0
North America,Strategy,GC,Goblin Commander: Unleash the Horde,0.01,2003.0
North America,Strategy,3DS,Combat of Giants: Dinosaurs 3D,0.25,2011.0
North America,Strategy,3DS,Tom Clancy's Ghost Recon: Shadow Wars,0.22,2011.0
North America,Strategy,3DS,Angry Birds Star Wars,0.15,2013.0
North America,Strategy,3DS,Dragon Ball Heroes: Ultimate Mission 2,0.0,2014.0
North America,Strategy,3DS,Code Name: S.T.E.A.M.,0.14,2015.0
North America,Strategy,3DS,Little Battlers eXperience: Wars,0.0,2013.0
North America,Strategy,3DS,Gundam Try Age SP,0.0,2014.0
North America,Strategy,3DS,Yuugen Gaisha Brave Company,0.0,2011.0
North America,Strategy,3DS,Culdcept Revolt,0.0,2016.0
North America,Strategy,3DS,Nobunaga's Ambition II,0.0,2015.0
North America,Strategy,3DS,FabStyle,0.0,2011.0
North America,Strategy,3DS,Romance of the Three Kingdoms (3DS),0.0,2013.0
North America,Strategy,3DS,Romance of the Three Kingdoms II,0.0,2015.0
North America,Strategy,3DS,The Legend of Korra (3DS),0.02,2014.0
North America,Strategy,3DS,Devil Survivor: Over Clock,0.0,2015.0
North America,Strategy,PSV,Angry Birds Star Wars,0.05,2013.0
North America,Strategy,PSV,Genkai Tokki Monster Monpiece,0.0,2013.0
North America,Strategy,PSV,Nobunaga's Ambition: Sphere of Influence,0.0,2014.0
North America,Strategy,PSV,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,0.0,2013.0
North America,Strategy,PSV,Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,0.0,2015.0
North America,Strategy,PSV,Sid Meier's Civilization Revolution 2+,0.0,2015.0
North America,Strategy,PSV,Space Hulk,0.0,2015.0
North America,Strategy,PS4,Angry Birds Star Wars,0.1,2013.0
North America,Strategy,PS4,Grand Ages: Medieval,0.0,2015.0
North America,Strategy,PS4,Nobunaga no Yabou: Souzou,0.0,2014.0
North America,Strategy,PS4,XCOM 2,0.01,2016.0
North America,Strategy,PS4,Nobunaga's Ambition: Sphere of Influence,0.03,2014.0
North America,Strategy,N64,Pokemon Stadium,3.18,1999.0
North America,Strategy,N64,Pokémon Stadium 2,1.02,2000.0
North America,Strategy,N64,Pocket Monsters Stadium,0.0,1998.0
North America,Strategy,N64,Command & Conquer,0.22,1999.0
North America,Strategy,N64,Super Robot Taisen 64,0.0,1999.0
North America,Strategy,N64,Starcraft 64,0.13,2000.0
North America,Strategy,N64,Battlezone: Rise of the Black Dogs,0.06,2000.0
North America,Strategy,N64,PD Ultraman Battle Collection 64,0.0,1999.0
North America,Strategy,N64,Worms Armageddon,0.03,1999.0
North America,Strategy,SNES,Nobunaga no Yabou: Haouden,0.3,1993.0
North America,Strategy,SNES,Front Mission,0.0,1995.0
North America,Strategy,SNES,Fire Emblem: Seisen no Keifu,0.0,1996.0
North America,Strategy,SNES,Romance of the Three Kingdoms IV: Wall of Fire,0.0,1994.0
North America,Strategy,SNES,Dai-4-Ji Super Robot Taisen,0.0,1995.0
North America,Strategy,SNES,Super Robot Taisen EX,0.0,1994.0
North America,Strategy,SNES,Kidou Senshi Gundam F91: Formula Senki 0122,0.0,1991.0
North America,Strategy,SNES,Romance of the Three Kingdoms III: Dragon of Destiny,0.0,1992.0
North America,Strategy,SNES,Fire Emblem: Thracia 776,0.0,1999.0
North America,Strategy,SNES,Romance of the Three Kingdoms II,0.0,1991.0
North America,Strategy,SNES,SD Gundam GNext,0.0,1995.0
North America,Strategy,SNES,SD Gundam GX,0.0,1994.0
North America,Strategy,SNES,Battle Commander: Hachibushu Shura no Heihou,0.0,1991.0
North America,Strategy,SNES,Nobunaga no Yabou: Tenshoki,0.0,1996.0
North America,Strategy,SNES,Konpeki no Kantai,0.0,1995.0
North America,Strategy,XOne,State of Decay,0.14,2015.0
North America,Strategy,XOne,Angry Birds Star Wars,0.11,2013.0
North America,Strategy,XOne,XCOM 2,0.01,2016.0
North America,Strategy,SAT,Super Robot Taisen F,0.0,1997.0
North America,Strategy,SAT,Super Robot Taisen F Kanketsuhen,0.0,1998.0
North America,Strategy,SAT,Dragon Force,0.0,1996.0
North America,Strategy,SAT,Kakyuusei,0.0,1997.0
North America,Strategy,SAT,Kidou Senshi Gundam: Giren no Yabou,0.0,1998.0
North America,Strategy,SAT,Langrisser III,0.0,1996.0
North America,Strategy,SAT,Kidou Senkan Nadesico,0.0,1997.0
North America,Strategy,SAT,Shining Force III,0.0,1997.0
North America,Strategy,SAT,San Goku Shi V,0.0,1996.0
North America,Strategy,SAT,Nobunaga no Yabou: Tenshoki,0.0,1995.0
North America,Strategy,SAT,Langrisser IV,0.0,1997.0
North America,Strategy,SAT,Langrisser V: The End of Legend,0.0,1998.0
North America,Strategy,SAT,Black/Matrix,0.0,1998.0
North America,Strategy,SAT,GOTHA: Ismailia Seneki,0.0,1995.0
North America,Strategy,SAT,Dragon Force II: Kamisarishi Daichi ni,0.0,1998.0
North America,Strategy,SAT,Quo Vadis,0.0,1995.0
North America,Strategy,SAT,Shining Force III: Scenario 2,0.0,1998.0
North America,Strategy,SAT,Ojyousama Express,0.0,1998.0
North America,Strategy,WiiU,Pikmin 3,0.45,2013.0
North America,Strategy,WiiU,Angry Birds Star Wars,0.06,2013.0
North America,Strategy,WiiU,Romance of the Three Kingdoms XII,0.0,2012.0
North America,Strategy,GB,Pokémon Trading Card Game,1.49,1998.0
North America,Strategy,GB,Yu-Gi-Oh! Duel Monsters,0.0,1998.0
North America,Strategy,GB,Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,0.0,1999.0
North America,Strategy,GB,Pokemon Card GB2: Here Comes Team GR!,0.0,2001.0
North America,Strategy,GB,Mini-Yonku GB: Let's & Go!!,0.0,1997.0
North America,Strategy,GB,Trade & Battle: Card Hero,0.0,2000.0
North America,Strategy,GB,GameBoy Wars,0.0,1991.0
North America,Strategy,GEN,Shining Force II,0.0,1993.0
North America,Strategy,SCD,Shining Force CD,0.0,1994.0
North America,Strategy,WS,Super Robot Taisen Compact 2 Dai-1-Bu,0.0,2000.0
North America,Strategy,WS,SD Gundam G Generation: Gather Beat 2,0.0,2001.0
North America,Puzzle,DS,Brain Age 2: More Training in Minutes a Day,3.44,2005.0
North America,Puzzle,DS,Professor Layton and the Curious Village,1.22,2007.0
North America,Puzzle,DS,Professor Layton and the Diabolical Box,0.92,2007.0
North America,Puzzle,DS,Professor Layton and the Unwound Future,0.65,2008.0
North America,Puzzle,DS,Professor Layton and the Last Specter,0.3,2009.0
North America,Puzzle,DS,Mario vs. Donkey Kong: Mini-Land Mayhem!,1.63,2010.0
North America,Puzzle,DS,WarioWare Touched!,0.52,2004.0
North America,Puzzle,DS,Scribblenauts,1.71,2009.0
North America,Puzzle,DS,High School Musical: Makin' the Cut!,1.06,2007.0
North America,Puzzle,DS,Tetris DS,0.64,2006.0
North America,Puzzle,DS,TouchMaster,0.49,2007.0
North America,Puzzle,DS,Personal Trainer: Math,0.49,2007.0
North America,Puzzle,DS,Super Scribblenauts,1.08,2010.0
North America,Puzzle,DS,Gardening Mama,0.8,2009.0
North America,Puzzle,DS,Mario vs. Donkey Kong 2: March of the Minis,0.74,2006.0
North America,Puzzle,DS,Puzzler Collection,0.17,2008.0
North America,Puzzle,DS,TouchMaster 2,0.3,2008.0
North America,Puzzle,DS,I Spy: Fun House,0.77,2007.0
North America,Puzzle,DS,Puzzler World,0.41,2009.0
North America,Puzzle,DS,Tetris Party Deluxe,0.29,2010.0
North America,Puzzle,DS,Drawn to Life: The Next Chapter,0.45,2009.0
North America,Puzzle,DS,Pokemon Trozei!,0.26,2005.0
North America,Puzzle,DS,CrossworDS,0.51,2008.0
North America,Puzzle,DS,Despicable Me: The Game - Minion Mayhem,0.42,2010.0
North America,Puzzle,DS,Hello Kitty: Big City Dreams,0.42,2008.0
